ea_id,slug,registry_created_at,registry_owner,evidence_class,action,magic_rows,reason
QM5_12239,QM5_1579_sperandeo-tlb-swing-pivot-h4,2026-05-26,DeepSeek,NO_CARD_ANYWHERE,RETIRE,0,"RETIRE: id was reserved before the current card process (316 of 321 date from 2026-05, 260 owned by the retired ""DeepSeek"" provenance) and no card exists in any pool; nothing is lost by retiring it because no strategy was ever written."
QM5_12240,QM5_1591_demark-td-anti-differential-h4,2026-05-26,DeepSeek,NO_CARD_ANYWHERE,RETIRE,0,"RETIRE: id was reserved before the current card process (316 of 321 date from 2026-05, 260 owned by the retired ""DeepSeek"" provenance) and no card exists in any pool; nothing is lost by retiring it because no strategy was ever written."
QM5_12241,QM5_1592_ehlers-even-better-sinewave-mtf-h4,2026-05-26,DeepSeek,NO_CARD_ANYWHERE,RETIRE,0,"RETIRE: id was reserved before the current card process (316 of 321 date from 2026-05, 260 owned by the retired ""DeepSeek"" provenance) and no card exists in any pool; nothing is lost by retiring it because no strategy was ever written."
QM5_12242,QM5_1593_carney-bat-pattern-h4,2026-05-26,DeepSeek,NO_CARD_ANYWHERE,RETIRE,0,"RETIRE: id was reserved before the current card process (316 of 321 date from 2026-05, 260 owned by the retired ""DeepSeek"" provenance) and no card exists in any pool; nothing is lost by retiring it because no strategy was ever written."
QM5_12243,QM5_1594_hopwood-ts6-standalone-h4,2026-05-26,DeepSeek,NO_CARD_ANYWHERE,RETIRE,0,"RETIRE: id was reserved before the current card process (316 of 321 date from 2026-05, 260 owned by the retired ""DeepSeek"" provenance) and no card exists in any pool; nothing is lost by retiring it because no strategy was ever written."
QM5_12244,QM5_1595_sperandeo-2b-pivot-h4,2026-05-26,DeepSeek,NO_CARD_ANYWHERE,RETIRE,0,"RETIRE: id was reserved before the current card process (316 of 321 date from 2026-05, 260 owned by the retired ""DeepSeek"" provenance) and no card exists in any pool; nothing is lost by retiring it because no strategy was ever written."
QM5_12245,QM5_1622_demark-td-termination-count-alt-h4,2026-05-26,DeepSeek,NO_CARD_ANYWHERE,RETIRE,0,"RETIRE: id was reserved before the current card process (316 of 321 date from 2026-05, 260 owned by the retired ""DeepSeek"" provenance) and no card exists in any pool; nothing is lost by retiring it because no strategy was ever written."
QM5_12246,QM5_1623_hopwood-bermaui-dss-h4,2026-05-26,DeepSeek,NO_CARD_ANYWHERE,RETIRE,0,"RETIRE: id was reserved before the current card process (316 of 321 date from 2026-05, 260 owned by the retired ""DeepSeek"" provenance) and no card exists in any pool; nothing is lost by retiring it because no strategy was ever written."
QM5_12248,QM5_1629_ehlers-cybernetic-cycle-h4,2026-05-26,DeepSeek,NO_CARD_ANYWHERE,RETIRE,0,"RETIRE: id was reserved before the current card process (316 of 321 date from 2026-05, 260 owned by the retired ""DeepSeek"" provenance) and no card exists in any pool; nothing is lost by retiring it because no strategy was ever written."
QM5_12250,QM5_1645_carney-cypher-pattern-h4,2026-05-26,DeepSeek,NO_CARD_ANYWHERE,RETIRE,0,"RETIRE: id was reserved before the current card process (316 of 321 date from 2026-05, 260 owned by the retired ""DeepSeek"" provenance) and no card exists in any pool; nothing is lost by retiring it because no strategy was ever written."
QM5_12251,QM5_1647_ehlers-ebsw-cycle-extraction-h4,2026-05-26,DeepSeek,NO_CARD_ANYWHERE,RETIRE,0,"RETIRE: id was reserved before the current card process (316 of 321 date from 2026-05, 260 owned by the retired ""DeepSeek"" provenance) and no card exists in any pool; nothing is lost by retiring it because no strategy was ever written."
QM5_12252,QM5_1647_hopwood-bermaui-macd-h4,2026-05-26,DeepSeek,NO_CARD_ANYWHERE,RETIRE,0,"RETIRE: id was reserved before the current card process (316 of 321 date from 2026-05, 260 owned by the retired ""DeepSeek"" provenance) and no card exists in any pool; nothing is lost by retiring it because no strategy was ever written."
QM5_12253,QM5_1648_demark-td-sequential-tdst-overlay-h4,2026-05-26,DeepSeek,NO_CARD_ANYWHERE,RETIRE,0,"RETIRE: id was reserved before the current card process (316 of 321 date from 2026-05, 260 owned by the retired ""DeepSeek"" provenance) and no card exists in any pool; nothing is lost by retiring it because no strategy was ever written."
QM5_12254,QM5_1648_ehlers-ebsw-cycle-composite-h4,2026-05-26,DeepSeek,NO_CARD_ANYWHERE,RETIRE,0,"RETIRE: id was reserved before the current card process (316 of 321 date from 2026-05, 260 owned by the retired ""DeepSeek"" provenance) and no card exists in any pool; nothing is lost by retiring it because no strategy was ever written."
QM5_12255,QM5_1649_carney-cypher-pattern-h4,2026-05-26,DeepSeek,NO_CARD_ANYWHERE,RETIRE,0,"RETIRE: id was reserved before the current card process (316 of 321 date from 2026-05, 260 owned by the retired ""DeepSeek"" provenance) and no card exists in any pool; nothing is lost by retiring it because no strategy was ever written."
QM5_12256,QM5_1649_robopip-hlhb-trend-catcher-h1,2026-05-26,DeepSeek,NO_CARD_ANYWHERE,RETIRE,0,"RETIRE: id was reserved before the current card process (316 of 321 date from 2026-05, 260 owned by the retired ""DeepSeek"" provenance) and no card exists in any pool; nothing is lost by retiring it because no strategy was ever written."
QM5_12257,QM5_1649_sperandeo-trend-fault-line-h4,2026-05-26,DeepSeek,NO_CARD_ANYWHERE,RETIRE,0,"RETIRE: id was reserved before the current card process (316 of 321 date from 2026-05, 260 owned by the retired ""DeepSeek"" provenance) and no card exists in any pool; nothing is lost by retiring it because no strategy was ever written."
QM5_12258,QM5_1650_sperandeo-trader-vic-ii-pattern-h4,2026-05-26,DeepSeek,NO_CARD_ANYWHERE,RETIRE,0,"RETIRE: id was reserved before the current card process (316 of 321 date from 2026-05, 260 owned by the retired ""DeepSeek"" provenance) and no card exists in any pool; nothing is lost by retiring it because no strategy was ever written."
QM5_12259,QM5_1651_ehlers-ebsw-cycle-extract-composite-h4,2026-05-26,DeepSeek,NO_CARD_ANYWHERE,RETIRE,0,"RETIRE: id was reserved before the current card process (316 of 321 date from 2026-05, 260 owned by the retired ""DeepSeek"" provenance) and no card exists in any pool; nothing is lost by retiring it because no strategy was ever written."
QM5_12260,QM5_1652_demark-td-sequential-tdst-overlay-h4,2026-05-26,DeepSeek,NO_CARD_ANYWHERE,RETIRE,0,"RETIRE: id was reserved before the current card process (316 of 321 date from 2026-05, 260 owned by the retired ""DeepSeek"" provenance) and no card exists in any pool; nothing is lost by retiring it because no strategy was ever written."
QM5_12261,QM5_1653_sperandeo-test-of-strength-h4,2026-05-26,DeepSeek,NO_CARD_ANYWHERE,RETIRE,0,"RETIRE: id was reserved before the current card process (316 of 321 date from 2026-05, 260 owned by the retired ""DeepSeek"" provenance) and no card exists in any pool; nothing is lost by retiring it because no strategy was ever written."
QM5_12262,QM5_1701_demark-td-sequential-tdst-overlay-h4,2026-05-26,DeepSeek,NO_CARD_ANYWHERE,RETIRE,0,"RETIRE: id was reserved before the current card process (316 of 321 date from 2026-05, 260 owned by the retired ""DeepSeek"" provenance) and no card exists in any pool; nothing is lost by retiring it because no strategy was ever written."
QM5_12263,QM5_1702_ehlers-ebsw-cycle-extraction-h4,2026-05-26,DeepSeek,NO_CARD_ANYWHERE,RETIRE,0,"RETIRE: id was reserved before the current card process (316 of 321 date from 2026-05, 260 owned by the retired ""DeepSeek"" provenance) and no card exists in any pool; nothing is lost by retiring it because no strategy was ever written."
QM5_12264,QM5_1751_ehlers-hilbert-fft-cleanup-h4,2026-05-26,DeepSeek,NO_CARD_ANYWHERE,RETIRE,0,"RETIRE: id was reserved before the current card process (316 of 321 date from 2026-05, 260 owned by the retired ""DeepSeek"" provenance) and no card exists in any pool; nothing is lost by retiring it because no strategy was ever written."
QM5_12265,QM5_1801_chande-momentum-oscillator-h4,2026-05-26,DeepSeek,NO_CARD_ANYWHERE,RETIRE,0,"RETIRE: id was reserved before the current card process (316 of 321 date from 2026-05, 260 owned by the retired ""DeepSeek"" provenance) and no card exists in any pool; nothing is lost by retiring it because no strategy was ever written."
QM5_12266,QM5_1802_elder-impulse-system-h4,2026-05-26,DeepSeek,NO_CARD_ANYWHERE,RETIRE,0,"RETIRE: id was reserved before the current card process (316 of 321 date from 2026-05, 260 owned by the retired ""DeepSeek"" provenance) and no card exists in any pool; nothing is lost by retiring it because no strategy was ever written."
QM5_12267,QM5_1803_elder-triple-screen-h4,2026-05-26,DeepSeek,NO_CARD_ANYWHERE,RETIRE,0,"RETIRE: id was reserved before the current card process (316 of 321 date from 2026-05, 260 owned by the retired ""DeepSeek"" provenance) and no card exists in any pool; nothing is lost by retiring it because no strategy was ever written."
QM5_12268,QM5_1856_elder-force-index-spike-reversal-h4,2026-05-26,DeepSeek,NO_CARD_ANYWHERE,RETIRE,0,"RETIRE: id was reserved before the current card process (316 of 321 date from 2026-05, 260 owned by the retired ""DeepSeek"" provenance) and no card exists in any pool; nothing is lost by retiring it because no strategy was ever written."
QM5_12269,QM5_1857_chande-forecast-oscillator-h4,2026-05-26,DeepSeek,NO_CARD_ANYWHERE,RETIRE,0,"RETIRE: id was reserved before the current card process (316 of 321 date from 2026-05, 260 owned by the retired ""DeepSeek"" provenance) and no card exists in any pool; nothing is lost by retiring it because no strategy was ever written."
QM5_12270,QM5_1858_elder-ray-bull-bear-power-zerocross-h4,2026-05-26,DeepSeek,NO_CARD_ANYWHERE,RETIRE,0,"RETIRE: id was reserved before the current card process (316 of 321 date from 2026-05, 260 owned by the retired ""DeepSeek"" provenance) and no card exists in any pool; nothing is lost by retiring it because no strategy was ever written."
QM5_12271,QM5_1859_carney-pesavento-ratio-symmetry-h4,2026-05-26,DeepSeek,NO_CARD_ANYWHERE,RETIRE,0,"RETIRE: id was reserved before the current card process (316 of 321 date from 2026-05, 260 owned by the retired ""DeepSeek"" provenance) and no card exists in any pool; nothing is lost by retiring it because no strategy was ever written."
QM5_12272,QM5_1910_chande-stochastic-rsi-pop-h4,2026-05-26,DeepSeek,NO_CARD_ANYWHERE,RETIRE,0,"RETIRE: id was reserved before the current card process (316 of 321 date from 2026-05, 260 owned by the retired ""DeepSeek"" provenance) and no card exists in any pool; nothing is lost by retiring it because no strategy was ever written."
QM5_12273,QM5_1911_elder-macd-histogram-hook-h4,2026-05-26,DeepSeek,NO_CARD_ANYWHERE,RETIRE,0,"RETIRE: id was reserved before the current card process (316 of 321 date from 2026-05, 260 owned by the retired ""DeepSeek"" provenance) and no card exists in any pool; nothing is lost by retiring it because no strategy was ever written."
QM5_12274,QM5_1912_hopwood-asc-trend-channel-h4,2026-05-26,DeepSeek,NO_CARD_ANYWHERE,RETIRE,0,"RETIRE: id was reserved before the current card process (316 of 321 date from 2026-05, 260 owned by the retired ""DeepSeek"" provenance) and no card exists in any pool; nothing is lost by retiring it because no strategy was ever written."
QM5_12275,QM5_1913_hutson-dpo-zero-cross-h4,2026-05-26,DeepSeek,NO_CARD_ANYWHERE,RETIRE,0,"RETIRE: id was reserved before the current card process (316 of 321 date from 2026-05, 260 owned by the retired ""DeepSeek"" provenance) and no card exists in any pool; nothing is lost by retiring it because no strategy was ever written."
QM5_12276,QM5_1914_colby-mfi-divergence-h4,2026-05-26,DeepSeek,NO_CARD_ANYWHERE,RETIRE,0,"RETIRE: id was reserved before the current card process (316 of 321 date from 2026-05, 260 owned by the retired ""DeepSeek"" provenance) and no card exists in any pool; nothing is lost by retiring it because no strategy was ever written."
QM5_12277,QM5_1965_elder-bull-bear-power-confirm-h4,2026-05-26,DeepSeek,NO_CARD_ANYWHERE,RETIRE,0,"RETIRE: id was reserved before the current card process (316 of 321 date from 2026-05, 260 owned by the retired ""DeepSeek"" provenance) and no card exists in any pool; nothing is lost by retiring it because no strategy was ever written."
QM5_12278,QM5_1966_colby-demand-index-h4,2026-05-26,DeepSeek,NO_CARD_ANYWHERE,RETIRE,0,"RETIRE: id was reserved before the current card process (316 of 321 date from 2026-05, 260 owned by the retired ""DeepSeek"" provenance) and no card exists in any pool; nothing is lost by retiring it because no strategy was ever written."
QM5_12279,QM5_1967_pring-kst-h4,2026-05-26,DeepSeek,NO_CARD_ANYWHERE,RETIRE,0,"RETIRE: id was reserved before the current card process (316 of 321 date from 2026-05, 260 owned by the retired ""DeepSeek"" provenance) and no card exists in any pool; nothing is lost by retiring it because no strategy was ever written."
QM5_12280,QM5_1968_chande-aroon-oscillator-cross-h4,2026-05-26,DeepSeek,NO_CARD_ANYWHERE,RETIRE,0,"RETIRE: id was reserved before the current card process (316 of 321 date from 2026-05, 260 owned by the retired ""DeepSeek"" provenance) and no card exists in any pool; nothing is lost by retiring it because no strategy was ever written."
QM5_12281,QM5_1969_chande-fo-histogram-h4,2026-05-26,DeepSeek,NO_CARD_ANYWHERE,RETIRE,0,"RETIRE: id was reserved before the current card process (316 of 321 date from 2026-05, 260 owned by the retired ""DeepSeek"" provenance) and no card exists in any pool; nothing is lost by retiring it because no strategy was ever written."
QM5_12282,QM5_2020_chaikin-volatility-h4,2026-05-26,DeepSeek,NO_CARD_ANYWHERE,RETIRE,0,"RETIRE: id was reserved before the current card process (316 of 321 date from 2026-05, 260 owned by the retired ""DeepSeek"" provenance) and no card exists in any pool; nothing is lost by retiring it because no strategy was ever written."
QM5_12283,QM5_2021_chaikin-money-flow-h4,2026-05-26,DeepSeek,NO_CARD_ANYWHERE,RETIRE,0,"RETIRE: id was reserved before the current card process (316 of 321 date from 2026-05, 260 owned by the retired ""DeepSeek"" provenance) and no card exists in any pool; nothing is lost by retiring it because no strategy was ever written."
QM5_12284,QM5_2022_ehlers-hilbert-phase-trend-h4,2026-05-26,DeepSeek,NO_CARD_ANYWHERE,RETIRE,0,"RETIRE: id was reserved before the current card process (316 of 321 date from 2026-05, 260 owned by the retired ""DeepSeek"" provenance) and no card exists in any pool; nothing is lost by retiring it because no strategy was ever written."
QM5_12285,QM5_2023_demark-td-d-wave-wave5-h4,2026-05-26,DeepSeek,NO_CARD_ANYWHERE,RETIRE,0,"RETIRE: id was reserved before the current card process (316 of 321 date from 2026-05, 260 owned by the retired ""DeepSeek"" provenance) and no card exists in any pool; nothing is lost by retiring it because no strategy was ever written."
